ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.416,5,0,0,0,0,0,0,0,0,0
0.416,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.000000000000000043947123609063126,0.000000000000011562769832887586
0.416,1,1,0,0,0,0,0,0,0,0
0.416,2,1,0,0,0,0,0,0,0,0
0.416,3,1,0,0,0,0,0,0,0,0
0.416,4,1,0,0,0,0,0,0,0,0
0.416,5,1,0,0,0,0,0,0,0,0
0.416,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,-0.0000000000000012369099101523677,0.000000000000014024935888445303
0.433,0,0,0,0,0,-0.9653787016868591,0.5366368293762207,-0,0.0000000000000033724422050391145,-0.0000000000000003704486511897034
0.433,1,0,0,0,0,0,0,0,0,0
0.433,2,0,0,0,0,0,0,0,0,0
0.433,3,0,0,0,0,0,0,0,0,0
0.433,4,0,0,0,0,0,0,0,0,0
0.433,5,0,0,0,0,0,0,0,0,0
0.433,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.000000000000000043947123609063126,0.000000000000011562769832887586
0.433,1,1,0,0,0,0,0,0,0,0
0.433,2,1,0,0,0,0,0,0,0,0
0.433,3,1,0,0,0,0,0,0,0,0
0.433,4,1,0,0,0,0,0,0,0,0
0.433,5,1,0,0,0,0,0,0,0,0
0.433,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,-0.0000000000000012369099101523677,0.000000000000014024935888445303
0.450,0,0,0,0,0,-0.9653787016868591,0.5366368293762207,-0,0.0000000000000041747695428743976,0.0000000000000012342060244808624
0.450,1,0,0,0,0,0,0,0,0,0
0.450,2,0,0,0,0,0,0,0,0,0
0.450,3,0,0,0,0,0,0,0,0,0
0.450,4,0,0,0,0,0,0,0,0,0
0.450,5,0,0,0,0,0,0,0,0,0
0.450,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.0000000000000008462744614443462,0.000000000000008353460481546454
0.450,1,1,0,0,0,0,0,0,0,0
0.450,2,1,0,0,0,0,0,0,0,0
0.450,3,1,0,0,0,0,0,0,0,0
0.450,4,1,0,0,0,0,0,0,0,0
0.450,5,1,0,0,0,0,0,0,0,0
0.450,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,-0.0000000000000020392372479876506,0.000000000000007606317185763038
0.467,0,0,0,0,0,-0.9653787016868591,0.5366368293762207,-0,0.0000000000000033724422050391145,0.0000000000000020365333623161455
0.467,1,0,0,0,0,0,0,0,0,0
0.467,2,0,0,0,0,0,0,0,0,0
0.467,3,0,0,0,0,0,0,0,0,0
0.467,4,0,0,0,0,0,0,0,0,0
0.467,5,0,0,0,0,0,0,0,0,0
0.467,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.000000000000001046856295903167,0.0000000000000019348417788641904
0.467,1,1,0,0,0,0,0,0,0,0
0.467,2,1,0,0,0,0,0,0,0,0
0.467,3,1,0,0,0,0,0,0,0,0
0.467,4,1,0,0,0,0,0,0,0,0
0.467,5,1,0,0,0,0,0,0,0,0
0.467,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,-0.0000000000000020392372479876506,0.0000000000000043970078344219066
0.497,0,0,-0.06784161135271227,0.12320134279392692,-0.011291676203555312,-0.9653787016868591,0.5366368293762207,-0,0.0000000000000025701148672038314,0.0000000000000028388607001514286
0.497,1,0,0,0,0,0,0,0,0,0
0.497,2,0,0,0,0,0,0,0,0,0
0.497,3,0,0,0,0,0,0,0,0,0
0.497,4,0,0,0,0,0,0,0,0,0
0.497,5,0,0,0,0,0,0,0,0,0
0.497,0,1,0,0,0,0.15013086795806885,2.7253658771514893,-3.1415927410125732,0.0000000000000006456926269855254,-0.000000000000004483776923818073
0.497,1,1,0,0,0,0,0,0,0,0
0.497,2,1,0,0,0,0,0,0,0,0
0.497,3,1,0,0,0,0,0,0,0,0
0.497,4,1,0,0,0,0,0,0,0,0
0.497,5,1,0,0,0,0,0,0,0,0
0.497,-1,-1,0,0,0,-0.4412214457988739,2.8385331630706787,0,-0.000000000000001638073579070009,0.000000000000001187698483080775
