ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.133,3,1,0,0,0,0,0,0,0,0
0.133,4,1,0,0,0,0,0,0,0,0
0.133,5,1,0,0,0,0,0,0,0,0
0.133,-1,-1,0,0,0,0,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054,-0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009
0.161,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,-0.000000000000007371304465430182,0.000000000000005745027034727904
0.161,1,0,0,0,0,-1.4990863800048828,0.00000000000003574560013762905,-0,-0.000000000000008231835641576858,0.00000000000004309395887012548
0.161,2,0,0,0,0,0,0,0,0,0
0.161,3,0,0,0,0,0,0,0,0,0
0.161,4,0,0,0,0,0,0,0,0,0
0.161,5,0,0,0,0,0,0,0,0,0
0.161,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,0.0000000000000058388459805411915,0.000000000000005551734222794536
0.161,1,1,0,0,0,1.498889446258545,-0.00000000000002376118846494392,-3.1415927410125732,-0.0000000000000022344606181051552,-0.00000000000020425826321048858
0.161,2,1,0,0,0,0,0,0,0,0
0.161,3,1,0,0,0,0,0,0,0,0
0.161,4,1,0,0,0,0,0,0,0,0
0.161,5,1,0,0,0,0,0,0,0,0
0.161,-1,-1,0,0,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124
0.183,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,-0.000000000000007371304465430182,0.0000000000000041403723590573375
0.183,1,0,0,0,0,-1.4990863800048828,0.00000000000002525207656639463,-0,-0.000000000000005022526290235726,-0.00000000000005857562793699088
0.183,2,0,0,0,0,0,0,0,0,0
0.183,3,0,0,0,0,0,0,0,0,0
0.183,4,0,0,0,0,0,0,0,0,0
0.183,5,0,0,0,0,0,0,0,0,0
0.183,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,0.000000000000007443500656211758,0.000000000000002342424871453404
0.183,1,1,0,0,0,1.498889446258545,-0.0000000000000270836480954946,-3.1415927410125732,0.000000000000002579503408906542,-0.0000000000001508163083001823
0.183,2,1,0,0,0,0,0,0,0,0
0.183,3,1,0,0,0,0,0,0,0,0
0.183,4,1,0,0,0,0,0,0,0,0
0.183,5,1,0,0,0,0,0,0,0,0
0.183,-1,-1,0,0,0,0,0,0,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005
0.201,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,-0.00000000000000416199511408905,0.000000000000000931063007716206
0.201,1,0,0,0,0,-1.4990863800048828,-0.0000000000000039362112338016744,-0,0.0000000000000013960924124465374,-0.0000000000003332488212106767
0.201,2,0,0,0,0,0,0,0,0,0
0.201,3,0,0,0,0,0,0,0,0,0
0.201,4,0,0,0,0,0,0,0,0,0
0.201,5,0,0,0,0,0,0,0,0,0
0.201,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,0.0000000000000058388459805411915,0.0000000000000007377701957828381
0.201,1,1,0,0,0,1.498889446258545,-0.000000000000024786687866052912,-3.1415927410125732,0.00000000000000739346743591824,0.000000000000000818746096856129
0.201,2,1,0,0,0,0,0,0,0,0
0.201,3,1,0,0,0,0,0,0,0,0
0.201,4,1,0,0,0,0,0,0,0,0
0.201,5,1,0,0,0,0,0,0,0,0
0.201,-1,-1,0,0,0,0,0,0,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000153,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012
0.224,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,-0.000000000000002557340438418484,-0.0000000000000006735916679543599
0.224,1,0,0,0,0,-1.4990863800048828,-0.0000000000000093887952493381,-0,0.000000000000004605401763787669,-0.0000000000003089770396904294
0.224,2,0,0,0,0,0,0,0,0,0
0.224,3,0,0,0,0,0,0,0,0,0
0.224,4,0,0,0,0,0,0,0,0,0
0.224,5,0,0,0,0,0,0,0,0,0
0.224,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,0.000000000000004234191304870625,-0.0000000000000008668844798877277
0.224,1,1,0,0,0,1.498889446258545,-0.00000000000001649570745569564,-3.1415927410125732,0.0000000000000057888127602476745,0.00000000000011001441965839257
0.224,2,1,0,0,0,0,0,0,0,0
0.224,3,1,0,0,0,0,0,0,0,0
0.224,4,1,0,0,0,0,0,0,0,0
0.224,5,1,0,0,0,0,0,0,0,0
0.224,-1,-1,0,0,0,0,0,0,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015,-0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002
0.252,0,0,0,0,0,-1.4990863800048828,1.1200000047683716,0,0.0000000000000006519689129226476,-0.000000000000003882901019295492
0.252,1,0,0,0,0,-1.4990863800048828,-0.000000000000023686083747576775,-0,0.0000000000000062100564394582344,-0.00000000000025494257887017906
0.252,2,0,0,0,0,0,0,0,0,0
0.252,3,0,0,0,0,0,0,0,0,0
0.252,4,0,0,0,0,0,0,0,0,0
0.252,5,0,0,0,0,0,0,0,0,0
0.252,0,1,0,0,0,1.498889446258545,1.1200000047683716,-3.1415927410125732,0.0000000000000010248819535294937,-0.00000000000000407619383122886
0.252,1,1,0,0,0,1.498889446258545,-0.000000000000020108462217929314,-3.1415927410125732,-0.000000000000000629805942434589,0.000000000000033308505992775444
0.252,2,1,0,0,0,0,0,0,0,0
0.252,3,1,0,0,0,0,0,0,0,0
0.252,4,1,0,0,0,0,0,0,0,0
0.252,5,1,0,0,0,0,0,0,0,0
