,vx,vy,omega,vx_cmd,vy_cmd,omega_cmd,filtered_x,filtered_y,x,y
13050,-0.596416142117049,-0.2221088651908463,-2.16704875152555,-1.6499766466728876,-0.0746663942754201,3.92515,-0.29772498217315513,-0.4000083876401315,-0.297845,-0.398065
13051,-0.6008342677703327,-0.20008088018804193,-2.1505609969817705,-1.6515405592000862,-0.020292518746239274,3.92515,-0.3075597143326164,-0.40210590128227996,-0.307879,-0.400514
13052,-0.6108861858344669,-0.1760433903021414,-2.145324080916025,0.0,0.0,5.86877,-0.3178375758057929,-0.40371812261776485,-0.318564,-0.401981
13053,-0.6234769080488369,-0.14807729887355175,-2.1335875288984614,0.0,0.0,5.9393,-0.3284441034826683,-0.4046860317375767,-0.329354,-0.402665
13054,-0.6302285888084458,-0.12002844950142952,-2.108808531406116,0.0,0.0,6.00881,-0.33886607478771213,-0.4052010124242537,-0.339354,-0.403174
13055,-0.6315024271692551,-0.09950840584438231,-2.054185816972851,0.0,0.0,6.06954,-0.34903394324039483,-0.40576492655029206,-0.349126,-0.404282
13056,-0.6261041952245491,-0.0841800869128367,-1.9197559504965491,0.0,0.0,6.09708,-0.3587811152263236,-0.4063437350270221,-0.358391,-0.405236
13057,-0.6110886393908695,-0.06881162083794182,-1.6870802931985267,0.0,0.0,6.08401,-0.3678061325067971,-0.40667463634954293,-0.366721,-0.405564
13058,-0.5845987225063654,-0.05194718088071338,-1.3036137149534417,0.0,0.0,6.00742,-0.37583235270409726,-0.4066607462261949,-0.373918,-0.405442
13059,-0.5493617145698664,-0.03835443099984827,-0.8317950657854531,0.0,0.0,5.88007,-0.3828564806749542,-0.40659331027315054,-0.38031,-0.405611
13060,-0.5067727031061972,-0.02878638689316706,-0.3289787604810789,0.0,0.0,5.69868,-0.3888307895459535,-0.4065744559675067,-0.385753,-0.405883
13061,-0.4581213050480456,-0.01791712094945565,0.15818319139488302,0.0,0.0,5.46578,-0.39372290138379096,-0.4063164916548669,-0.390207,-0.405531
13062,-0.4076943774507829,-0.006931306533005959,0.6067288713286543,0.0,0.0,5.19064,-0.39771921397115095,-0.4058769142892194,-0.394075,-0.405083
13063,-0.3596560134584293,0.0034377042796973727,1.0145350687162393,0.0,0.0,4.88153,-0.40106659911486797,-0.40530233960626066,-0.397595,-0.404553
13064,-0.31477015295301153,0.011620784429168364,1.3547103199935289,-0.004098847358034341,0.9832531870984886,4.56855,-0.4038537764455405,-0.4047063684697572,-0.40061,-0.404115
13065,-0.27063584581051403,0.01637189117890275,1.6887323467039403,-0.003150828539781214,0.982958942217076,4.24626,-0.4059724637718219,-0.4042063492862007,-0.402783,-0.403863
13066,-0.2268445303796249,0.016772244559593738,2.0144775779962973,-0.0028868629304872606,0.9896824939132857,3.90977,-0.40740767671365696,-0.4039179324266385,-0.404243,-0.403889
13067,-0.18552799227171185,0.013567746207302209,2.306007146173074,-0.0023419355211075493,0.9953979715947864,3.57048,-0.40830583143147153,-0.4038614198061953,-0.40532,-0.404093
13068,-0.15088829428993247,0.008699362661527293,2.5898335653122286,0.0,0.0,3.22377,-0.4089843147438572,-0.40396617544554514,-0.406481,-0.404318
13069,-0.12449971978723023,0.007282821356108577,2.887753321070063,-0.0017197156275827324,0.99956263289981,2.85124,-0.40965402897169423,-0.40392063049501753,-0.407747,-0.404023
13070,-0.1055510772103134,0.013267308696393514,3.1574380344243163,-0.0016263881374967704,1.0000113182887613,2.46462,-0.41039336575959257,-0.40340848227514114,-0.409024,-0.402976
13071,-0.09182620929991489,0.029449423607089978,3.4183269581590463,-0.001338600377525978,0.9979099205434473,2.06485,-0.41117485807612025,-0.40212643649058505,-0.410183,-0.400957
13072,-0.08264048585608685,0.04891998891095962,3.6340566017072398,-0.0007600124817224718,0.9973080114543489,1.68179,-0.41203682671529135,-0.400368083665165,-0.411373,-0.398961
13073,-0.07820996683662111,0.06380966603106057,3.8976524277668583,-0.0006223152520892228,0.9957279232921646,1.27739,-0.4130661813015287,-0.39860103560185856,-0.412746,-0.397525
13074,-0.07772186844808711,0.074888816132395,4.127976799235187,-0.0006867117127548616,0.9940776286890394,0.86388,-0.41428527351459915,-0.39684765939987887,-0.41425,-0.396047
13075,-0.08099684977296506,0.08586937492742806,4.356133095224806,-0.0006222907343951256,0.9921138149503018,0.434581,-0.4157453261975686,-0.39492353448005973,-0.415982,-0.39413
13076,-0.07334175787763195,0.08167516228187406,3.913652153660051,-0.0039958109386522556,0.9921059633708199,0.434581,-0.41653521222538514,-0.39382689590365333,-0.415982,-0.39413
13077,-0.0728092904463121,0.08686462312585336,4.577226165123051,0.0027529038278159557,0.98852473354667,-0.0165304,-0.4176734799420638,-0.39217702791884146,-0.417635,-0.391802
13078,-0.07909344146467687,0.09206926472372695,4.809060191561604,-0.001304716568196751,0.9864470188123013,-0.48177,-0.41925386186331154,-0.39044312498975314,-0.419708,-0.390067
13079,-0.09134738290443191,0.09356531729676207,5.00604554395962,-0.0011941303604186548,0.9829166865765798,-0.968596,-0.42132944169367076,-0.38887111556341036,-0.422215,-0.388763
13080,-0.10550453299285899,0.08930928730883683,5.21452043277228,-0.001030021266582637,0.9813747786376977,-1.46567,-0.4237269020917561,-0.3876554285360491,-0.42475,-0.387963
13081,-0.11404670204935737,0.08377708649069439,5.421164792251966,-0.0009397995919980251,0.9798938654378477,-1.97146,-0.425979681172483,-0.3865922032153595,-0.426597,-0.386992
13082,-0.12014295961976307,0.08033550336002797,5.612397071802769,-0.0007095941033577191,0.9782895309826272,-2.47969,-0.42820744040082637,-0.38547928634788503,-0.428648,-0.385728
13083,-0.1254348877105757,0.07985072250700376,5.759830773098786,-0.00025582104560552266,0.976555210178919,-2.96166,-0.43047956705788454,-0.384225966234476,-0.430862,-0.384261
13084,-0.12792431095220874,0.08212970313291684,5.894122787487571,-3.594909921824166e-05,0.9746937334342082,-3.42655,-0.43265109629795967,-0.38279769559881305,-0.432831,-0.382633
13085,-0.1286694924374961,0.08542234482127102,5.966385872618564,4.030849748334897e-05,0.9728009978737815,-3.86032,-0.43474714780417684,-0.38126595006783925,-0.434801,-0.381028
13086,-0.12861991941280168,0.08579952588605078,5.99597492801922,2.7701549440040107e-05,0.9711157891171496,-4.27208,-0.4368025825047805,-0.37987425782774037,-0.436799,-0.379847
13087,-0.1252630981679244,0.08451653274908782,5.943512240162845,-5.224387782126749e-05,0.9694868753292007,-4.64739,-0.438638588146098,-0.3785862816501542,-0.438396,-0.378679
13088,-0.11683097520581642,0.08506588740230697,5.874572349112843,-5.8319457970967825e-05,0.9692797775796423,-5.01479,-0.44008536610198407,-0.37719770033467764,-0.439476,-0.377158
